session_id,correct Q1,correct Q2,correct Q3,correct Q4,correct Q5,correct Q6,correct Q7,correct Q8,correct Q9,correct Q10,correct Q11,correct Q12,correct Q13,correct Q14,correct Q15,correct Q16,correct Q17,correct Q18
21070510062563880_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
21070510164118470_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
21070510200798190_q1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1
21070510344663296_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
21070510352347812_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21070510371905430_q1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1
21070510391133720_q1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
21070510512947612_q1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
21070510532544216_q1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1
21070510535531916_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21070510593541880_q1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1
21070511053575490_q1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1
21070511063883316_q1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1
21070511111744172_q1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1
21070511130636056_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
21070511234553830_q1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0
21070511375476310_q1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
21070511471242260_q1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0
21070511531552336_q1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1
21070512023125970_q1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1
21070512194586210_q1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
21070512254482284_q1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21070512334634200_q1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1
21070512354538910_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0
21070512440333388_q1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1
21070512441505630_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
21070512512993096_q1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1
21070512581800350_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21070513032547188_q1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1
21070513044936790_q1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1
21070513045227784_q1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1
21070513185700972_q1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1
21070513274552610_q1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1
21070513382188540_q1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1
21070514040306160_q1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21070514090739456_q1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1
21070514145175424_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
21070514210877164_q1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1
21070514271035060_q1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1
21070514314689228_q1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1
21070515000973948_q1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1
21070515194098344_q1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1
21070515231835064_q1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
21070515255894770_q1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1
21070515271715940_q1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1
21070515320101124_q1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
21070515335202650_q1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
21070515361282470_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
21070516060684280_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
21070516212989896_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
21070517004720310_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0
21070518440780356_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
21070518553156780_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
21070519325968830_q1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1
21070519341018750_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
21070519344529920_q1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1
21070520052815910_q1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
21070520363281640_q1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1
21070520402457932_q1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21070521190524156_q1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
21070522470902664_q1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1
21070604492627850_q1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1
21070609032564450_q1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
21070609313693896_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
21070609351435770_q1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1
21070610314979000_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
21070610445016724_q1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
21070611024071456_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21070611403771464_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21070611473687570_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
21070611480671230_q1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1
21070612015665060_q1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
21070612083787492_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21070612162703630_q1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1
21070612435641604_q1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
21070612473120510_q1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
21070613171217444_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21070613202730172_q1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1
21070613324554044_q1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
21070613591672064_q1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1
21070614365998636_q1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1
21070614440617516_q1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
21070614502042390_q1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1
21070615320318156_q1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
21070615430779010_q1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
21070616013221584_q1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1
21070616034652668_q1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1
21070616184447710_q1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
21070616461065090_q1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
21070617114477110_q1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1
21070617200010560_q1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1
21070617202264812_q1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1
21070617350732600_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
21070617501702690_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
21070617555003612_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
21070618003693824_q1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1
21070618043018370_q1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1
21070618050196220_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
21070618282044376_q1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
21070618302908404_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
21070618480008584_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
21070618495128620_q1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1
21070619003824176_q1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1
21070619042904960_q1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1
21070619480000630_q1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1
21070620031593196_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
21070621032476960_q1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
21070621092413356_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21070622594713336_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21080002110529812_q1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
21080006183829290_q1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21080006595046572_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
21080007170713320_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
21080007305162870_q1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1
21080007561925580_q1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
21080009053904530_q1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
21080009055863176_q1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
21080009263680308_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21080009563848880_q1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21080010040598650_q1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
21080010063004590_q1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
21080010100595620_q1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1
21080010114559150_q1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1
21080011363475776_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
21080011424432724_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21080011463609972_q1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1
21080011505164620_q1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1
21080012130415364_q1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1
21080012360672530_q1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1
21080012422978224_q1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1
21080013082350664_q1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1
21080013252325830_q1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1
21080013471570292_q1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
21080013573219508_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
21080014020639560_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
21080014045942410_q1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1
21080014254013310_q1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1
21080014403620212_q1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1
21080014491407344_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
21080015033759116_q1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
21080015070790950_q1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1
21080015132238530_q1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
21080015161101944_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
21080015444897300_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21080016030218330_q1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1
21080016031556790_q1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1
21080016150334550_q1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1
21080016212376470_q1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
21080016394166292_q1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1
21080016400642650_q1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
21080016473669780_q1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1
21080016590672052_q1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1
21080017070011320_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
21080017133535720_q1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
21080017134892400_q1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1
21080017143426044_q1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1
21080017172455876_q1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1
21080017211045550_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21080017333571730_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21080017570090504_q1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1
21080018051798736_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
21080018261218940_q1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1
21080018423216860_q1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
21080018501336624_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
21080018511496772_q1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1
21080019063350470_q1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
21080019222116788_q1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1
21080019300335710_q1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
21080019415493356_q1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1
21080020041444160_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21080020141400030_q1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1
21080021065375616_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1
21080021140571790_q1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
21080107200120164_q1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1
21080107482570264_q1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
21080107520656340_q1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
21080108041223532_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21080108054468600_q1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1
21080108245002852_q1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1
21080108263705280_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21080109040430096_q1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1
21080109214187130_q1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1
21080109265770930_q1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0
21080109344445696_q1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1
21080109453428900_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
21080109491050104_q1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1
21080109491963852_q1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
21080109555111492_q1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21080110025495810_q1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
21080110033100372_q1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
21080110204907196_q1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1
21080110253569270_q1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1
21080110370387092_q1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1
21080110434005096_q1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0
21080110455959470_q1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1
21080110564826390_q1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
21080111010205296_q1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21080111102646810_q1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1
21080111272583176_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
21080111320834896_q1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1
21080111353698750_q1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1
21080111371851030_q1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1
21080111413259420_q1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
21080111424376196_q1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1
21080111433269940_q1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1
21080111474786292_q1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1
21080111575215400_q1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1
21080112031896920_q1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
21080112112831170_q1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1
21080112202312550_q1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
21080112291391856_q1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
21080112361044690_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1
21080112363113296_q1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
21080112390300292_q1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1
21080113003368068_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21080113011310144_q1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1
21080113034181940_q1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1
21080113061716250_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
21080113091994796_q1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
21080113095321104_q1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
21080113210128980_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
21080113241516230_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21080113242070264_q1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1
21080113334885828_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
21080113400642264_q1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
21080113431441444_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
21080113531405530_q1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
21080113564132920_q1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
21080113564799052_q1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1
21080114004726450_q1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
21080114043204784_q1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
21080114084295464_q1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1
21080114134576070_q1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
21080114193698230_q1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1
21080114202708344_q1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1
21080114212011496_q1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
21080114244696680_q1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1
21080114285836730_q1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
21080114304179784_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21080114340825144_q1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1
21080114363676772_q1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1
21080114444561384_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
21080114453118560_q1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1
21080115003947364_q1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
21080115025991800_q1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
21080115043789380_q1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1
21080115050290056_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21080115070745700_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
21080115075604988_q1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
21080115105833564_q1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
21080115170892130_q1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1
21080115205981460_q1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
21080115461051348_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
21080115493944732_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
21080116154838864_q1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1
21080116195460572_q1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
21080116340966956_q1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
21080116484230116_q1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1
21080116505721730_q1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
21080116584584630_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
21080116591911024_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21080117043934724_q1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
21080117183857384_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
21080117230586524_q1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1
21080117232767508_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
21080117260641256_q1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1
21080117365314440_q1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
21080117462128984_q1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1
21080117584716584_q1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1
21080118020759596_q1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1
21080118041883012_q1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1
21080118123811350_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
21080118171309584_q1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1
21080118200623830_q1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1
21080118273427730_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
21080118305013580_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
21080118405312884_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
21080119124582240_q1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1
21080119154796504_q1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1
21080119240801708_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21080119382142196_q1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1
21080119560194264_q1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
21080120042139430_q1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1
21080120332760150_q1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1
21080121004152332_q1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1
21080200425996252_q1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1
21080207324208084_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
21080207462763416_q1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
21080207472407136_q1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1
21080207532389436_q1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
21080208174292660_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
21080208250060120_q1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
21080208270738664_q1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1
21080208331425550_q1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1
21080208504523356_q1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
21080208510770784_q1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1
21080208595197900_q1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1
21080209035503656_q1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1
21080209035884504_q1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
21080209095700544_q1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
21080209143197980_q1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
